"src","thumbnail"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1687180614324_95981/Default/MP4/1687180614324_95981.mp4","https://api.yolomio.de/image/key/1687242109867_82540-Industriemechnaikerin.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666082579944_25462-komprimiertMOTELONE/Default/MP4/1666082579944_25462-komprimiertMOTELONE.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666082579944_25462-komprimiertMOTELONE/Default/Thumbnails/1666082579944_25462-komprimiertMOTELONE.0000005.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666951417857_76047-IMkorrektur/Default/MP4/1666951417857_76047-IMkorrektur.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666951417857_76047-IMkorrektur/Default/Thumbnails/1666951417857_76047-IMkorrektur.0000000.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666089169502_51719-komprimiertMOTELONE/Default/MP4/1666089169502_51719-komprimiertMOTELONE.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666089169502_51719-komprimiertMOTELONE/Default/Thumbnails/1666089169502_51719-komprimiertMOTELONE.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_EMPLOYEE_2021_Azubi_Eda_220413_1/Default/MP4/HDI_EMPLOYEE_2021_Azubi_Eda_220413_1.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_EMPLOYEE_2021_Azubi_Eda_220413_1/Default/Thumbnails/HDI_EMPLOYEE_2021_Azubi_Eda_220413_1.0000001.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1707299523461_40603/Default/MP4/1707299523461_40603.mp4","https://api.yolomio.de/image/key/1707299564624_827-PHOTO.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1707228441135_98144/Default/MP4/1707228441135_98144.mp4","https://api.yolomio.de/image/key/1707228488459_65214-PHOTO.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1705392349732_40664/Default/MP4/1705392349732_40664.mp4","https://api.yolomio.de/image/key/1705393704190_5104-stroetmann.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1708340060173_video_3351/Default/MP4/1708340060173_video_3351.mp4","https://api.yolomio.de/image/key/1708347132601_63867-Orthopdie.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1706699744626_84220/Default/MP4/1706699744626_84220.mp4","https://api.yolomio.de/image/key/1706702317019_46607-VPlusgemeinhardt.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1701935279554_25856/Default/MP4/1701935279554_25856.mp4","https://api.yolomio.de/image/key/1701935329184_79248-bauenLebenLagerlogistik.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1686825204733_45056/Default/MP4/1686825204733_45056.mp4","https://api.yolomio.de/image/key/1686825717629_35277-Industriemechnaikerin.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1686145508319_42252/Default/MP4/1686145508319_42252.mp4","https://api.yolomio.de/image/key/1686145591264_92735-DHLFreightKfl.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666617636071_6196-PlatzhaltervideoAtdhetare/Default/MP4/1666617636071_6196-PlatzhaltervideoAtdhetare.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666617636071_6196-PlatzhaltervideoAtdhetare/Default/Thumbnails/1666617636071_6196-PlatzhaltervideoAtdhetare.0000000.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1675772067866_56764/Default/MP4/1675772067866_56764.mp4","https://api.yolomio.de/image/key/1675840655727_84264-AusbildungBerufskraftfahrerFotoLW.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1683110012870_46631/Default/MP4/1683110012870_46631.mp4","https://api.yolomio.de/image/key/1684227059930_64955-JustizNRW.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1671713402897_52794/Default/MP4/1671713402897_52794.mp4","https://api.yolomio.de/image/key/1681897850974_12451-SBK.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1667914127423_74165/Default/MP4/1667914127423_74165.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1667914127423_74165/Default/Thumbnails/1667914127423_74165.0000005.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1707230181743_68110/Default/MP4/1707230181743_68110.mp4","https://api.yolomio.de/image/key/1707230222409_51750-PHOTO.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666090342600_52068-komprimiertMOTELONE/Default/MP4/1666090342600_52068-komprimiertMOTELONE.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666090342600_52068-komprimiertMOTELONE/Default/Thumbnails/1666090342600_52068-komprimiertMOTELONE.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666262274997_78866-HellmannFachkraftfrLagerlogistik/Default/MP4/1666262274997_78866-HellmannFachkraftfrLagerlogistik.mp4","https://api.yolomio.de/image/key/1674049306161_67449-Untitledpx.png"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727099675366_video_3613/Default/MP4/1727099675366_video_3613.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727099675366_video_3613/Default/Thumbnails/1727099675366_video_3613.0000000.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1678701342762_91122/Default/MP4/1678701342762_91122.mp4","https://api.yolomio.de/image/key/1688982512696_28506-YoloMioTitelbilder.png"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666094480756_9206-komprimiertMOTELONE/Default/MP4/1666094480756_9206-komprimiertMOTELONE.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666094480756_9206-komprimiertMOTELONE/Default/Thumbnails/1666094480756_9206-komprimiertMOTELONE.0000003.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1681735103101_55683/Default/MP4/1681735103101_55683.mp4","https://api.yolomio.de/image/key/1681736317662_44860-ArgeZVEHteilig.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666091199468_69117-komprimiertMOTELONE/Default/MP4/1666091199468_69117-komprimiertMOTELONE.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666091199468_69117-komprimiertMOTELONE/Default/Thumbnails/1666091199468_69117-komprimiertMOTELONE.0000005.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1691573287644_89279/Default/MP4/1691573287644_89279.mp4","https://api.yolomio.de/image/key/1691575404947_34597-Dennis.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666254715558_3936-HellmannFachkraftfrLagerlogistik/Default/MP4/1666254715558_3936-HellmannFachkraftfrLagerlogistik.mp4","https://api.yolomio.de/image/key/1674049256967_78288-Untitledpx.png"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1710935294021_video_3399/Default/MP4/1710935294021_video_3399.mp4","https://api.yolomio.de/image/key/1710942692832_2690-Land.png"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1688723838201_81925/Default/MP4/1688723838201_81925.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1688724001404_62593/Default/Thumbnails/1688724001404_62593.0000001.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1708087473091_video_3326/Default/MP4/1708087473091_video_3326.mp4","https://api.yolomio.de/image/key/1708435497990_20447-Anlagenmechaniker.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1665061576041_70833-ZwillingAusbildungIndustriekaufmann/Default/MP4/1665061576041_70833-ZwillingAusbildungIndustriekaufmann.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1665061576041_70833-ZwillingAusbildungIndustriekaufmann/Default/Thumbnails/1665061576041_70833-ZwillingAusbildungIndustriekaufmann.0000001.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666084218557_10295-komprimiertMOTELONE/Default/MP4/1666084218557_10295-komprimiertMOTELONE.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666084218557_10295-komprimiertMOTELONE/Default/Thumbnails/1666084218557_10295-komprimiertMOTELONE.0000001.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1667902114696_10630/Default/MP4/1667902114696_10630.mp4","https://api.yolomio.de/image/key/1688982303486_74962-YoloMioTitelbilder.png"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Ruecker_Informatiker_720/Default/MP4/Ruecker_Informatiker_720.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Ruecker_Informatiker_720/Default/Thumbnails/Ruecker_Informatiker_720.0000003.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Azubi_Andy_zeigt_euch_seinen_Ausbildungsplatz/Default/MP4/Azubi_Andy_zeigt_euch_seinen_Ausbildungsplatz.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Azubi_Andy_zeigt_euch_seinen_Ausbildungsplatz/Default/Thumbnails/Azubi_Andy_zeigt_euch_seinen_Ausbildungsplatz.0000004.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1701935277873_7518/Default/MP4/1701935277873_7518.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1701935277873_7518/Default/Thumbnails/1701935277873_7518.0000001.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1664534771305_24391-HottgenrothBromanagement/Default/MP4/1664534771305_24391-HottgenrothBromanagement.mp4","https://api.yolomio.de/image/key/1698228437003_27176-Hottgenroth.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1683110012882_166/Default/MP4/1683110012882_166.mp4","https://api.yolomio.de/image/key/1684227016273_44-JustizNRW.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1698256951152_92182/Default/MP4/1698256951152_92182.mp4","https://api.yolomio.de/image/key/1698308524813_44497-Auenansicht.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1696845271683_30049/Default/MP4/1696845271683_30049.mp4","https://api.yolomio.de/image/key/1702466441374_34926-Adelina.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1696846801737_36244/Default/MP4/1696846801737_36244.mp4","https://api.yolomio.de/image/key/1702466403530_83960-Haykel.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1687265181632_78670/Default/MP4/1687265181632_78670.mp4","https://api.yolomio.de/image/key/1687267747099_82916-Zerspanungsmechaniker.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_Employee_Interviews_2021_Azubi_Mileva_220413_1/Default/MP4/HDI_Employee_Interviews_2021_Azubi_Mileva_220413_1.mp4","https://api.yolomio.de/image/key/1681810731203_19888-HDI.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Daniel_Purucker_1080p_V2/Default/MP4/Daniel_Purucker_1080p_V2.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Daniel_Purucker_1080p_V2/Default/Thumbnails/Daniel_Purucker_1080p_V2.0000000.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1709722586554_video_3387/Default/MP4/1709722586554_video_3387.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1709722586554_video_3387/Default/Thumbnails/1709722586554_video_3387.0000005.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666088398856_1452-komprimiertMOTELONE/Default/MP4/1666088398856_1452-komprimiertMOTELONE.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666088398856_1452-komprimiertMOTELONE/Default/Thumbnails/1666088398856_1452-komprimiertMOTELONE.0000000.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_EMPLOYEE_2021_Azubi_Elea_220413_1/Default/MP4/HDI_EMPLOYEE_2021_Azubi_Elea_220413_1.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_EMPLOYEE_2021_Azubi_Elea_220413_1/Default/Thumbnails/HDI_EMPLOYEE_2021_Azubi_Elea_220413_1.0000001.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1665061077369_97136-ZwillingAusbildungIndustriekauffrauOriginal/Default/MP4/1665061077369_97136-ZwillingAusbildungIndustriekauffrauOriginal.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1665061077369_97136-ZwillingAusbildungIndustriekauffrauOriginal/Default/Thumbnails/1665061077369_97136-ZwillingAusbildungIndustriekauffrauOriginal.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1665061729214_46842-ZwillingAusbildungIndustriemechaniker/Default/MP4/1665061729214_46842-ZwillingAusbildungIndustriemechaniker.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1665061729214_46842-ZwillingAusbildungIndustriemechaniker/Default/Thumbnails/1665061729214_46842-ZwillingAusbildungIndustriemechaniker.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1668674037136_45450/Default/MP4/1668674037136_45450.mp4","https://api.yolomio.de/image/key/1683018377977_77519-JustizNRW.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727099571334_video_3612/Default/MP4/1727099571334_video_3612.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727099571334_video_3612/Default/Thumbnails/1727099571334_video_3612.0000000.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Weinmann_Rekrutierungsvideo_Azubis/Default/MP4/Weinmann_Rekrutierungsvideo_Azubis.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Weinmann_Rekrutierungsvideo_Azubis/Default/Thumbnails/Weinmann_Rekrutierungsvideo_Azubis.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1697556528112_88809/Default/MP4/1697556528112_88809.mp4","https://api.yolomio.de/image/key/1697720021777_64604-Nelles.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1723447332638_video_3494/Default/MP4/1723447332638_video_3494.mp4","https://api.yolomio.de/image/key/1723447468435_32151-VR.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1665991852004_54307-SSKMJugendfinal/Default/MP4/1665991852004_54307-SSKMJugendfinal.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1665991852004_54307-SSKMJugendfinal/Default/Thumbnails/1665991852004_54307-SSKMJugendfinal.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1707228748003_81243/Default/MP4/1707228748003_81243.mp4","https://api.yolomio.de/image/key/1707228800247_79879-PHOTO.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1723616996189_video_3513/Default/MP4/1723616996189_video_3513.mp4","https://api.yolomio.de/image/key/1723616897614_56877-Fachlagerist.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_Employee_Interviews_2021_Azubi_Leonie_220413_1/Default/MP4/HDI_Employee_Interviews_2021_Azubi_Leonie_220413_1.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_Employee_Interviews_2021_Azubi_Leonie_220413_1/Default/Thumbnails/HDI_Employee_Interviews_2021_Azubi_Leonie_220413_1.0000001.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1709720652922_video_3379/Default/MP4/1709720652922_video_3379.mp4","https://api.yolomio.de/image/key/1709728976078_36336-Metallbauer.JPG"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Rapahel-Remagen/Default/MP4/Rapahel-Remagen.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Rapahel-Remagen/Default/Thumbnails/Rapahel-Remagen.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1692880657649_98967/Default/MP4/1692880657649_98967.mp4","https://api.yolomio.de/image/key/1692880745786_84190-veloland.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1705594172218_92331/Default/MP4/1705594172218_92331.mp4","https://api.yolomio.de/image/key/1705595555238_62965-bildtextfriesoythe.webp"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670234955317_16082/Default/MP4/1670234955317_16082.mp4","https://api.yolomio.de/image/key/1670235081883_88689-IMG.JPG"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1710942020841_video_3401/Default/MP4/1710942020841_video_3401.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1710942020841_video_3401/Default/Thumbnails/1710942020841_video_3401.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1671779792279_60175/Default/MP4/1671779792279_60175.mp4","https://api.yolomio.de/image/key/1671779877762_22856-CVRheinErftPflegesonstige.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727097947282_video_3602/Default/MP4/1727097947282_video_3602.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727097947282_video_3602/Default/Thumbnails/1727097947282_video_3602.0000000.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1675698710652_47647/Default/MP4/1675698710652_47647.mp4","https://api.yolomio.de/image/key/1675698970361_99290-JulieLauraPauline.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1687262690496_55502/Default/MP4/1687262690496_55502.mp4","https://api.yolomio.de/image/key/1687267824244_45316-Industriemechnaikerin.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Weinmann_Rekrutierungsvideo_Azubis/Default/MP4/Weinmann_Rekrutierungsvideo_Azubis.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Weinmann_Rekrutierungsvideo_Azubis/Default/Thumbnails/Weinmann_Rekrutierungsvideo_Azubis.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1708339255461_video_3347/Default/MP4/1708339255461_video_3347.mp4","https://api.yolomio.de/image/key/1708432448085_84149-Betonbauerin.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1703156997272_77607/Default/MP4/1703156997272_77607.mp4","https://api.yolomio.de/image/key/1703166327107_13077-odeg.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1667819817180_84751/Default/MP4/1667819817180_84751.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1667819817180_84751/Default/Thumbnails/1667819817180_84751.0000003.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1686826665044_84783/Default/MP4/1686826665044_84783.mp4","https://api.yolomio.de/image/key/1686826882811_29524-Amanda.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1675696455308_97407/Default/MP4/1675696455308_97407.mp4","https://api.yolomio.de/image/key/1675698272349_84185-JulieLauraPauline.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1697636660878_69319/Default/MP4/1697636660878_69319.mp4","https://api.yolomio.de/image/key/1697719421932_31593-Nelles.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1707229021529_51740/Default/MP4/1707229021529_51740.mp4","https://api.yolomio.de/image/key/1707229071939_37609-PHOTO.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_Employee_Interviews_2021_Azubi_Mileva_220413_1/Default/MP4/HDI_Employee_Interviews_2021_Azubi_Mileva_220413_1.mp4","https://api.yolomio.de/image/key/1681810521098_71863-HDIausHomepage.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1697635410377_56050/Default/MP4/1697635410377_56050.mp4","https://api.yolomio.de/image/key/1697721284647_96142-Nelles.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1684144463301_50709/Default/MP4/1684144463301_50709.mp4","https://api.yolomio.de/image/key/1684144591642_75844-Screenshot.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666963449161_12525-Mkorrektur/Default/MP4/1666963449161_12525-Mkorrektur.mp4","https://api.yolomio.de/image/key/1723111072746_77512-rwem.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1684836729743_58759/Default/MP4/1684836729743_58759.mp4","https://api.yolomio.de/image/key/1687178649330_50682-WerkzeugmechanikerII.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1706788293091_5809/Default/MP4/1706788293091_5809.mp4","https://api.yolomio.de/image/key/1706789160080_11006-Braun.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_Employee_Interviews_2021_Azubi_Mileva_220413_1/Default/MP4/HDI_Employee_Interviews_2021_Azubi_Mileva_220413_1.mp4","https://api.yolomio.de/image/key/1681739836968_78071-HDI.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1667225276399_96823/Default/MP4/1667225276399_96823.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1667225276399_96823/Default/Thumbnails/1667225276399_96823.0000004.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666251808821_3142-HellmannFachkraftfrLagerlogistik/Default/MP4/1666251808821_3142-HellmannFachkraftfrLagerlogistik.mp4","https://api.yolomio.de/image/key/1674049207696_44031-Untitledpx.png"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Abele-optik_Augenoptiker_2/Default/MP4/Abele-optik_Augenoptiker_2.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Abele-optik_Augenoptiker_2/Default/Thumbnails/Abele-optik_Augenoptiker_2.0000001.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Weinmann_Rekrutierungsvideo_Azubis/Default/MP4/Weinmann_Rekrutierungsvideo_Azubis.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Weinmann_Rekrutierungsvideo_Azubis/Default/Thumbnails/Weinmann_Rekrutierungsvideo_Azubis.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/WIPI_Elektro/Default/MP4/WIPI_Elektro.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/WIPI_Elektro/Default/Thumbnails/WIPI_Elektro.0000007.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1704874999645_47576/Default/MP4/1704874999645_47576.mp4","https://api.yolomio.de/image/key/1705932165811_33234-Technisch.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1708337728832_video_3339/Default/MP4/1708337728832_video_3339.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1708337728832_video_3339/Default/Thumbnails/1708337728832_video_3339.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1683108666844_49000/Default/MP4/1683108666844_49000.mp4","https://api.yolomio.de/image/key/1684226844391_2292-JustizNRW.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1712907897224_video_3403/Default/MP4/1712907897224_video_3403.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1712907897224_video_3403/Default/Thumbnails/1712907897224_video_3403.0000001.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Jugendheriberg_BW_-_Ausbildung/Default/MP4/Jugendheriberg_BW_-_Ausbildung.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/Jugendheriberg_BW_-_Ausbildung/Default/Thumbnails/Jugendheriberg_BW_-_Ausbildung.0000001.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727094127682_video_3581/Default/MP4/1727094127682_video_3581.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727094127682_video_3581/Default/Thumbnails/1727094127682_video_3581.0000000.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727095115353_video_3588/Default/MP4/1727095115353_video_3588.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727095115353_video_3588/Default/Thumbnails/1727095115353_video_3588.0000004.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666087782852_30628-komprimiertMOTELONE/Default/MP4/1666087782852_30628-komprimiertMOTELONE.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1666087782852_30628-komprimiertMOTELONE/Default/Thumbnails/1666087782852_30628-komprimiertMOTELONE.0000000.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1664535532182_994-ausbildungbeistrotmannp/Default/MP4/1664535532182_994-ausbildungbeistrotmannp.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1664535532182_994-ausbildungbeistrotmannp/Default/Thumbnails/1664535532182_994-ausbildungbeistrotmannp.0000002.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1693308700668_91711/Default/MP4/1693308700668_91711.mp4","https://api.yolomio.de/image/key/1693308741535_28760-ZEGZweiradBischoff.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1684759040034_15406/Default/MP4/1684759040034_15406.mp4","https://api.yolomio.de/image/key/1684759811138_12956-Fachinformatiker.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_Employee_Interviews_2021_Azubi_Mileva_220413_1/Default/MP4/HDI_Employee_Interviews_2021_Azubi_Mileva_220413_1.mp4","https://api.yolomio.de/image/key/1681810595064_31083-HDIausHomepage.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727094725350_video_3584/Default/MP4/1727094725350_video_3584.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727094725350_video_3584/Default/Thumbnails/1727094725350_video_3584.0000004.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1687261930811_12462/Default/MP4/1687261930811_12462.mp4","https://api.yolomio.de/image/key/1687267904272_51742-Industriemechnaikerin.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727097122968_video_3599/Default/MP4/1727097122968_video_3599.mp4","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1727097122968_video_3599/Default/Thumbnails/1727097122968_video_3599.0000004.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1684837581476_58172/Default/MP4/1684837581476_58172.mp4","https://api.yolomio.de/image/key/1687178692927_45381-Industriekauffrau.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1684932171990_22657/Default/MP4/1684932171990_22657.mp4","https://api.yolomio.de/image/key/1684930220563_66999-FinalAnzeigebildAzubivideo.png"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/HDI_Employee_Interviews_2021_Azubi_Mileva_220413_1/Default/MP4/HDI_Employee_Interviews_2021_Azubi_Mileva_220413_1.mp4","https://api.yolomio.de/image/key/1681809734862_31951-HDIausHomepage.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1673343725747_78041/Default/MP4/1673343725747_78041.mp4","https://api.yolomio.de/image/key/1673343769252_5-BildIndustriekffrauuGeneralManagement.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1700478743743_42255/Default/MP4/1700478743743_42255.mp4","https://api.yolomio.de/image/key/1700481208597_41710-optikmatt.jpg"
"https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1673345044923_92493/Default/MP4/1673345044923_92493.mp4","https://api.yolomio.de/image/key/1673345641933_12929-BildFrauWesteParkplatz.jpg"
