"id","userId","name","filename","originalname","mimetype","destination","path","size","created","thumbnail","location","bucket","key","type","progressStatus","views","topixId","portrait"
1134,71,"AlbertsmeyerKauffrauKYT.mp4","AlbertsmeyerKauffrauKYT.mp4","Albertsmeyer Kauffrau 4K YT.mp4","video/mp4","/1670835389688_99549","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670835389688_99549/Default/MP4/1670835389688_99549.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670835389688_99549","yolomio-uploads","1670835389688_99549",NULL,"complete",0,NULL,False
1135,71,"AlbertsmeyerLackKYT.mp4","AlbertsmeyerLackKYT.mp4","Albertsmeyer Lack 4K YT.mp4","video/mp4","/1670835989939_35300","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670835989939_35300/Default/MP4/1670835989939_35300.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670835989939_35300","yolomio-uploads","1670835989939_35300",NULL,"complete",0,NULL,False
1136,71,"AlbertsmeyerMechanikerKYT.mp4","AlbertsmeyerMechanikerKYT.mp4","Albertsmeyer Mechaniker 4K YT.mp4","video/mp4","/1670836239925_70247","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670836239925_70247/Default/MP4/1670836239925_70247.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670836239925_70247","yolomio-uploads","1670836239925_70247",NULL,"complete",0,NULL,False
1137,37,"demovideo.mp4","demovideo.mp4","demo-video.mp4","video/mp4","/1670836585348_99396","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670836585348_99396/Default/MP4/1670836585348_99396.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670836585348_99396","yolomio-uploads","1670836585348_99396",NULL,"complete",0,NULL,False
1138,215,"DWTAYolomioBueroSHDHQCH.mp4","DWTAYolomioBueroSHDHQCH.mp4","DWTA230322_003_YolomioBuero_01S_HD_HQ_2CH.mp4","video/mp4","/1670923950563_94342","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670923950563_94342/Default/MP4/1670923950563_94342.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670923950563_94342","yolomio-uploads","1670923950563_94342",NULL,"complete",0,NULL,False
1139,215,"DWTAYolomioBueroSHDHQCH.mp4","DWTAYolomioBueroSHDHQCH.mp4","DWTA230322_003_YolomioBuero_01S_HD_HQ_2CH.mp4","video/mp4","/1670925437030_2605","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670925437030_2605/Default/MP4/1670925437030_2605.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670925437030_2605","yolomio-uploads","1670925437030_2605",NULL,"complete",0,NULL,False
1140,215,"DWTAYolomioBueroSHDHQCH.mp4","DWTAYolomioBueroSHDHQCH.mp4","DWTA230322_003_YolomioBuero_01S_HD_HQ_2CH.mp4","video/mp4","/1670926346598_2170","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670926346598_2170/Default/MP4/1670926346598_2170.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670926346598_2170","yolomio-uploads","1670926346598_2170",NULL,"complete",0,NULL,False
1141,215,"DWTAYolomioFISISHDHQCH.mp4","DWTAYolomioFISISHDHQCH.mp4","DWTA230322_001_YolomioFISI_01S_HD_HQ_2CH.mp4","video/mp4","/1670926890711_10001","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670926890711_10001/Default/MP4/1670926890711_10001.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670926890711_10001","yolomio-uploads","1670926890711_10001",NULL,"complete",0,NULL,False
1142,215,"DWTAYolomioFISISHDHQCH.mp4","DWTAYolomioFISISHDHQCH.mp4","DWTA230322_001_YolomioFISI_01S_HD_HQ_2CH.mp4","video/mp4","/1670927374132_56990","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670927374132_56990/Default/MP4/1670927374132_56990.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670927374132_56990","yolomio-uploads","1670927374132_56990",NULL,"complete",0,NULL,False
1143,215,"DWTAYolomioMedgeSHDHQCH.mp4","DWTAYolomioMedgeSHDHQCH.mp4","DWTA230322_005_YolomioMedge_01S_HD_HQ_2CH.mp4","video/mp4","/1670927810945_62023","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670927810945_62023/Default/MP4/1670927810945_62023.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670927810945_62023","yolomio-uploads","1670927810945_62023",NULL,"complete",0,NULL,False
1144,71,"AlbertsmeyerKauffrauKYT.mp4","AlbertsmeyerKauffrauKYT.mp4","Albertsmeyer Kauffrau 4K YT.mp4","video/mp4","/1670928403886_30520","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670928403886_30520/Default/MP4/1670928403886_30520.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670928403886_30520","yolomio-uploads","1670928403886_30520",NULL,"complete",0,NULL,False
1145,215,"DWTAYolomioMedgeSHDHQCH.mp4","DWTAYolomioMedgeSHDHQCH.mp4","DWTA230322_005_YolomioMedge_01S_HD_HQ_2CH.mp4","video/mp4","/1670928437478_10220","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670928437478_10220/Default/MP4/1670928437478_10220.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670928437478_10220","yolomio-uploads","1670928437478_10220",NULL,"complete",0,NULL,False
1146,72,"demovideo.mp4","demovideo.mp4","demo-video.mp4","video/mp4","/1670928741023_26151","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670928741023_26151/Default/MP4/1670928741023_26151.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670928741023_26151","yolomio-uploads","1670928741023_26151",NULL,"complete",0,NULL,False
1147,71,"AlbertsmeyerMechanikerKYT.mp4","AlbertsmeyerMechanikerKYT.mp4","Albertsmeyer Mechaniker 4K YT.mp4","video/mp4","/1670928783857_17825","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670928783857_17825/Default/MP4/1670928783857_17825.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670928783857_17825","yolomio-uploads","1670928783857_17825",NULL,"complete",0,NULL,False
1148,215,"DWTAYolomioFISISHDHQCH.mp4","DWTAYolomioFISISHDHQCH.mp4","DWTA230322_001_YolomioFISI_01S_HD_HQ_2CH.mp4","video/mp4","/1670929246494_13608","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670929246494_13608/Default/MP4/1670929246494_13608.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670929246494_13608","yolomio-uploads","1670929246494_13608",NULL,"complete",0,NULL,False
1149,71,"AlbertsmeyerKauffrauKYT.mp4","AlbertsmeyerKauffrauKYT.mp4","Albertsmeyer Kauffrau 4K YT.mp4","video/mp4","/1670929309847_76799","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670929309847_76799/Default/MP4/1670929309847_76799.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670929309847_76799","yolomio-uploads","1670929309847_76799",NULL,"complete",0,NULL,False
1150,71,"AlbertsmeyerMechanikerKYT.mp4","AlbertsmeyerMechanikerKYT.mp4","Albertsmeyer Mechaniker 4K YT.mp4","video/mp4","/1670930644420_14966","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670930644420_14966/Default/MP4/1670930644420_14966.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670930644420_14966","yolomio-uploads","1670930644420_14966",NULL,"complete",0,NULL,False
1151,71,"AlbertsmeyerMechanikerKYT.mp4","AlbertsmeyerMechanikerKYT.mp4","Albertsmeyer Mechaniker 4K YT.mp4","video/mp4","/1670930869170_63020","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670930869170_63020/Default/MP4/1670930869170_63020.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670930869170_63020","yolomio-uploads","1670930869170_63020",NULL,"complete",0,NULL,False
1152,71,"AlbertsmeyerKauffrauKYT.mp4","AlbertsmeyerKauffrauKYT.mp4","Albertsmeyer Kauffrau 4K YT.mp4","video/mp4","/1670931241304_50382","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670931241304_50382/Default/MP4/1670931241304_50382.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670931241304_50382","yolomio-uploads","1670931241304_50382",NULL,"complete",0,NULL,False
1153,71,"AlbertsmeyerMechanikerKYT.mp4","AlbertsmeyerMechanikerKYT.mp4","Albertsmeyer Mechaniker 4K YT.mp4","video/mp4","/1670931466407_45718","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670931466407_45718/Default/MP4/1670931466407_45718.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670931466407_45718","yolomio-uploads","1670931466407_45718",NULL,"complete",0,NULL,False
1154,71,"AlbertsmeyerKauffrauKYT.mp4","AlbertsmeyerKauffrauKYT.mp4","Albertsmeyer Kauffrau 4K YT.mp4","video/mp4","/1670932078652_18391","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670932078652_18391/Default/MP4/1670932078652_18391.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670932078652_18391","yolomio-uploads","1670932078652_18391",NULL,"complete",0,NULL,False
1155,223,"SchoellerYoloMioFINAL.mp4","SchoellerYoloMioFINAL.mp4","22-12-09_Schoeller_YoloMio_FINAL.mp4","video/mp4","/1670938096662_15484","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1670938096662_15484/Default/MP4/1670938096662_15484.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1670938096662_15484","yolomio-uploads","1670938096662_15484",NULL,"complete",0,NULL,False
1156,222,"PioneerswantedMuseumDE.mp4","PioneerswantedMuseumDE.mp4","Pioneers wanted Museum DE.mp4","video/mp4","/1671001264720_80156","https://yolomio-video-sources.s3.eu-west-1.amazonaws.com/1671001264720_80156/Default/MP4/1671001264720_80156.mp4",NULL,NULL,NULL,"https://yolomio-uploads.s3.amazonaws.com/1671001264720_80156","yolomio-uploads","1671001264720_80156",NULL,"complete",0,NULL,False
